254;411;547
255;153;520
256;790;924
257;188;763
258;940;851
259;662;829
260;900;713
261;958;578
262;365;7
263;477;200
264;58;439
265;303;760
266;357;324
267;477;108
268;113;887
269;801;850
270;460;428
271;993;384
272;405;540
273;111;704
274;835;356
275;72;350
276;823;485
277;556;216
278;626;357
279;526;357
280;337;271
281;869;361
282;896;22
283;617;112
284;717;696
285;585;41
286;423;129
287;229;565
288;559;932
289;296;855
290;53;962
291;584;734
292;654;972
293;457;369
294;532;963
295;607;483
296;911;635
297;67;848
298;675;938
299;223;142
300;754;511
301;741;175
302;459;825
303;221;870
304;626;934
305;205;783
306;850;398
307;279;701
308;193;734
309;637;534
310;556;993
311;176;705
312;962;548
313;881;300
314;413;641
315;855;855
316;142;462
317;611;877
318;424;678
319;752;443
320;296;673
321;40;313
322;875;72
323;818;610
324;17;932
325;112;695
326;169;831
327;40;488
328;685;90
329;497;589
330;990;145
331;353;314
332;651;740
333;44;258
334;335;759
335;192;605
336;264;181
337;503;829
338;775;608
339;292;997
340;549;556
341;561;627
342;467;541
343;129;240
344;813;174
345;601;77
346;215;683
347;213;992
348;824;601
349;392;759
350;670;428
351;27;84
352;75;786
353;498;970
354;287;847
355;604;503
356;221;663
357;706;363
358;10;171
359;489;240
360;164;542
361;619;913
362;591;704
363;818;232
364;750;205
365;975;539
366;303;422
367;98;247
368;584;648
369;971;864
370;913;75
371;545;712
372;546;678
373;769;262
374;519;985
375;289;944
376;865;540
377;245;508
378;318;870
379;601;323
380;132;472
381;152;87
382;570;763
383;901;103
384;423;527
385;600;969
386;15;565
387;28;543
388;347;88
389;943;637
390;409;463
391;49;681
392;588;342
393;608;60
394;221;758
395;954;888
396;146;690
397;949;843
398;430;620
399;748;67
400;536;783
401;35;226
402;185;38
403;853;629
404;224;748
405;923;359
406;257;766
407;944;955
408;318;726
409;411;25
410;355;1
411;549;496
412;584;515
413;964;342
414;75;913
415;142;196
416;948;72
417;426;606
418;173;429
419;404;705
420;626;812
421;375;93
422;565;36
423;736;141
424;814;994
425;256;652
426;936;838
427;482;355
428;15;131
429;230;841
430;625;11
431;637;186
432;690;650
433;662;634
434;893;353
435;416;452
436;8;262
437;233;454
438;303;634
439;303;256
440;148;124
441;317;213
442;109;28
443;200;80
444;318;858
445;50;155
446;361;264
447;903;676
448;643;909
449;902;561
450;489;948
451;282;653
452;674;220
453;402;923
454;831;369
455;878;259
456;8;619
457;971;3
458;945;781
459;504;392
460;685;313
461;698;589
462;722;938
463;37;410
464;461;234
465;508;961
466;959;493
467;515;269
468;937;869
469;58;700
470;971;264
471;117;215
472;555;815
473;330;39
474;212;288
475;82;954
476;85;710
477;484;774
478;380;815
479;951;541
480;115;679
481;110;898
482;73;788
483;977;132
484;956;689
485;113;8
486;941;790
487;723;363
488;28;184
489;778;200
490;71;885
491;974;71
492;333;867
493;153;295
494;168;825
495;676;629
496;650;598
497;309;693
498;686;80
499;116;249
500;667;528
501;679;864
502;421;405
503;826;816
504;516;726
505;666;87
506;681;964
507;340;686
508;21;662
509;721;64
510;309;415
511;902;873
512;124;941
513;745;762
514;423;531
515;806;268
516;318;602
517;907;307
518;481;12
519;136;630
520;114;809
521;84;556
522;290;293
523;996;152
524;54;345
525;708;248
526;491;712
527;131;114
528;439;958
529;722;704
530;995;52
531;269;479
532;238;423
533;918;866
534;659;498
535;486;196
536;462;633
537;158;22
538;146;392
539;37;925
540;647;458
541;602;807
542;98;830
543;292;600
544;278;799
545;352;448
546;882;540
547;315;575
548;762;567
549;336;397
550;418;897
551;828;851
552;816;230
553;449;925
554;658;229
555;520;940
556;560;147
557;162;655
558;675;792
559;361;754
560;398;146
561;714;946
562;188;569
563;638;663
564;75;515
565;521;475
566;615;528
567;234;570
568;905;464
569;557;962
570;161;524
571;549;469
572;330;923
573;350;333
574;925;910
575;737;336
576;337;278
577;393;636
578;714;164
579;591;949
580;135;505
581;337;4
582;337;623
583;664;970
584;608;568
585;281;85
586;152;373
587;652;194
588;876;826
589;396;572
590;249;640
591;174;819
592;943;611
593;941;289
594;419;565
595;805;585
596;216;450
597;615;609
598;64;166
599;893;74
600;509;300
601;695;573
602;589;161
603;172;968
604;358;31
605;268;426
606;510;422
607;774;779
608;910;552
609;182;391
610;495;764
611;874;364
612;902;255
613;460;474
614;972;821
615;122;547
616;577;789
617;605;195
618;594;950
619;343;754
620;481;12
621;672;439
622;428;912
623;762;967
624;408;415
625;908;223
626;759;434
627;204;486
628;319;958
629;945;806
630;166;700
631;367;692
632;787;532
633;556;974
634;447;21
635;283;222
636;331;376
637;583;948
638;723;982
639;18;776
640;220;111
641;182;856
642;490;925
643;324;486
644;677;969
645;643;534
646;677;668
647;68;991
648;196;783
649;828;727
650;426;871
651;697;612
652;703;27
653;408;545
654;508;185
655;238;237
656;443;313
657;501;850
658;128;111
659;650;149
660;192;454
661;869;681
662;465;267
663;713;793
664;634;472
665;972;830
666;901;442
667;177;877
668;770;702
669;364;381
670;590;823
671;237;23
672;179;595
673;169;327
674;42;310
675;182;58
676;926;487
677;670;528
678;651;258
679;213;860
680;783;286
681;742;610
682;472;128
683;434;841
684;718;503
685;867;865
686;938;881
687;257;750
688;614;598
689;458;661
690;63;756
691;807;278
692;489;435
693;365;75
694;586;386
695;833;360
696;330;48
697;928;492
698;433;840
699;766;735
700;810;599
701;837;892
702;982;328
703;352;369
704;244;794
705;608;252
706;647;432
707;535;208
708;264;497
709;243;649
710;15;841
711;189;100
712;812;648
713;523;851
714;474;633
715;891;200
716;854;990
717;697;919
718;780;578
719;931;544
720;340;487
721;899;525
722;483;538
723;492;193
724;252;11
725;560;834
726;840;497
727;785;529
728;540;805
729;791;392
730;210;549
731;578;979
732;971;277
733;73;193
734;620;497
735;826;276
736;790;582
737;578;159
738;418;489
739;159;449
740;924;72
741;380;8
742;967;208
743;477;503
744;370;607
745;196;74
746;722;611
747;19;761
748;56;890
749;163;683
750;716;932
751;452;741
752;954;813
753;862;396
754;460;615
755;904;599
756;136;680
757;198;32
758;387;584
759;240;517
760;6;670
761;241;882
762;249;523
763;758;105
764;621;95
765;296;916
766;678;178
767;579;58
768;577;750
769;7;729
770;81;995
771;678;676
772;753;899
773;784;565
774;93;608
775;172;243
776;929;514
777;168;55
778;191;973
779;922;748
780;651;986
781;144;446
782;577;517
783;629;916
784;874;791
785;469;912
786;146;693
787;91;815
788;949;857
789;640;52
790;236;551
791;487;226
792;162;955
793;183;394
794;180;97
795;65;65
796;513;261
797;578;78
798;878;140
799;611;947
800;445;170
801;975;489
802;750;149
803;333;865
804;214;282
805;7;432
806;896;367
807;522;882
808;810;641
809;231;187
810;705;479
811;321;538
812;351;447
813;208;646
814;276;759
815;189;422
816;666;486
817;455;28
818;614;860
819;253;777
820;348;503
821;861;431
822;82;455
823;197;106
824;752;821
825;296;281
826;21;455
827;947;124
828;318;135
829;376;774
830;859;998
831;74;253
832;922;635
833;643;888
834;153;232
835;747;680
836;926;678
837;450;801
838;961;199
839;855;363
840;716;573
841;561;245
842;473;274
843;550;353
844;181;287
845;699;110
846;643;465
847;172;529
848;981;112
849;476;381
850;247;890
851;671;805
852;372;32
853;989;320
854;165;431
855;658;293
856;206;578
857;948;206
858;171;166
859;396;697
860;20;694
861;529;788
862;109;984
863;969;978
864;617;15
865;626;684
866;168;906
867;928;97
868;118;390
869;199;785
870;486;199
871;420;710
872;271;813
873;415;85
874;318;580
875;331;267
876;387;444
877;186;507
878;360;827
879;74;431
880;152;271
881;268;693
882;885;337
883;311;604
884;677;406
885;768;22
886;413;0
887;542;537
888;38;388
889;355;289
890;647;181
891;93;584
892;987;761
893;493;217
894;501;482
895;447;665
896;753;104
897;84;95
898;525;221
899;964;781
900;872;106
901;656;343
902;593;80
903;80;868
904;411;713
905;968;251
906;216;79
907;768;40
908;531;933
909;779;663
910;259;653
911;936;95
912;365;874
913;720;835
914;680;976
915;455;725
916;71;808
917;559;156
918;602;832
919;905;440
920;375;562
921;885;962
922;80;836
923;797;202
924;508;80
925;340;76
926;58;493
927;740;546
928;474;773
929;97;880
930;335;72
931;400;707
932;955;666
933;141;588
934;481;168
935;315;396
936;225;9
937;12;136
938;455;762
939;43;742
940;21;922
941;512;248
942;18;368
943;717;714
944;650;290
945;335;759
946;169;895
947;303;640
948;979;199
949;105;791
950;661;681
951;652;753
952;33;29
953;987;42
954;253;83
955;420;814
956;718;244
957;63;229
958;652;864
959;769;470
960;5;47
961;594;487
962;326;276
963;323;540
964;679;990
965;588;710
966;271;945
967;221;470
968;183;589
969;955;978
970;779;6
971;262;135
972;487;196
973;33;88
974;935;779
975;993;790
976;962;965
977;1;105
978;807;567
979;669;134
980;671;457
981;998;545
982;597;218
983;838;844
984;372;563
985;28;264
986;801;723
987;490;604
988;601;227
989;197;692
990;771;363
991;301;363
992;721;565
993;421;445
994;610;495
995;741;22
996;812;151
997;15;55
998;393;738
999;279;882
1000;608;654
1001;822;707
1002;245;338
1003;144;290
1004;339;154
1005;604;623
1006;225;78
1007;724;981
1008;330;733
1009;223;594
1010;130;846
1011;987;445
1012;805;616
1013;750;489
1014;338;963
1015;135;697
1016;209;630
1017;224;908
1018;737;474
1019;920;372
1020;293;855
1021;734;561
1022;56;606
1023;184;75
1024;382;119
1025;741;432
1026;684;779
1027;279;283
1028;667;836
1029;125;118
1030;737;28
1031;119;577
1032;737;91
1033;556;795
1034;60;901
1035;793;432
1036;136;580
1037;875;907
1038;184;74
1039;719;790
1040;476;41
1041;351;329
1042;290;974
1043;72;591
1044;189;787
1045;490;239
1046;893;53
1047;63;681
1048;903;5
1049;176;479
1050;695;139
1051;468;998
1052;83;639
1053;515;621
1054;993;826
1055;722;838
1056;828;581
1057;399;978
1058;891;23
1059;943;834
1060;243;349
1061;702;707
1062;502;141
1063;687;346
1064;891;637
1065;413;400
1066;816;690
1067;162;935
1068;126;410
1069;877;382
1070;260;189
1071;705;874
1072;663;722
1073;195;566
1074;360;38
1075;588;811
1076;245;467
1077;425;867
1078;189;542
1079;63;547
1080;502;617
1081;99;23
1082;226;203
1083;48;51
1084;570;636
1085;458;967
1086;456;405
1087;531;962
1088;819;975
1089;556;531
1090;495;44
1091;591;803
1092;388;915
1093;450;319
1094;272;791
1095;383;133
1096;775;642
1097;569;300
1098;954;78
1099;585;257
1100;333;893
1101;490;103
1102;750;233
1103;722;271
1104;611;990
1105;338;641
1106;258;47
1107;352;658
1108;479;302
1109;683;990
1110;2;568
1111;422;895
1112;135;8
1113;361;742
1114;194;699
1115;188;178
1116;42;357
1117;941;847
1118;469;345
1119;380;913
1120;964;710
1121;61;385
1122;73;504
1123;462;703
1124;102;69
1125;154;529
1126;552;74
1127;149;730
1128;244;844
1129;49;118
1130;65;363
1131;552;773
1132;470;731
1133;747;511
1134;869;398
1135;498;103
1136;352;679
1137;53;43
1138;522;88
1139;563;834
1140;850;22
1141;240;911
1142;492;651
1143;580;477
1144;616;876
1145;178;220
1146;615;348
1147;798;179
1148;635;857
1149;883;662
1150;902;262
1151;420;770
1152;22;273
1153;841;686
1154;888;917
1155;717;892
1156;698;267
1157;749;65
1158;389;932
1159;619;81
1160;3;130
1161;28;631
1162;589;152
1163;630;172
1164;864;407
1165;295;428
1166;681;490
1167;610;177
1168;71;236
1169;459;643
1170;840;633
1171;37;893
1172;630;274
1173;993;782
1174;203;461
1175;290;662
1176;307;997
1177;151;423
1178;890;717
1179;640;703
1180;566;883
1181;661;659
1182;245;386
1183;651;765
1184;601;840
1185;209;497
1186;283;250
1187;58;421
1188;175;581
1189;787;271
1190;287;999
1191;504;979
1192;138;700
1193;530;461
1194;118;205
1195;540;828
1196;459;622
1197;398;760
1198;98;935
1199;481;614
1200;567;493
1201;596;161
1202;746;538
1203;670;538
1204;476;555
1205;917;371
1206;760;752
1207;758;433
1208;255;65
1209;726;401
1210;34;759
1211;393;548
1212;273;792
1213;193;933
1214;137;103
1215;690;211
1216;694;668
1217;627;498
1218;989;248
1219;879;647
1220;149;931
1221;669;875
1222;598;449
1223;436;599
1224;123;443
1225;731;154
1226;861;434
1227;385;967
1228;816;393
1229;704;866
1230;953;308
1231;223;684
1232;792;667
1233;48;469
1234;930;811
1235;814;90
1236;427;743
1237;604;599
1238;474;195
1239;506;158
1240;589;858
1241;809;889
1242;447;40
1243;818;364
1244;975;26
1245;89;503
1246;66;412
1247;840;570
1248;676;395
1249;641;986
1250;651;109
1251;187;83
1252;85;390
1253;250;686
1254;755;381
1255;128;502
1256;277;862
1257;424;565
1258;872;832
1259;885;428
1260;646;889
1261;478;883
1262;925;265
1263;260;45
1264;778;821
1265;855;520
1266;927;773
1267;134;251
1268;675;336
1269;334;1
1270;737;310
1271;974;590
1272;356;71
1273;80;935
1274;145;282
1275;825;718
1276;573;712
1277;37;998
1278;905;162
1279;717;692
1280;539;47
1281;946;103
1282;231;115
1283;839;858
1284;829;645
1285;394;199
1286;645;272
1287;675;862
1288;72;773
1289;480;238
1290;897;542
1291;608;203
1292;277;125
1293;134;401
1294;78;382
1295;169;736
1296;478;939
1297;138;721
1298;426;663
1299;677;575
1300;724;981
1301;700;961
1302;862;2
1303;448;95
1304;684;16
1305;137;507
1306;993;284
1307;944;259
1308;821;58
1309;643;668
1310;677;119
1311;857;41
1312;891;264
1313;623;915
1314;72;929
1315;841;715
1316;615;536
1317;957;759
1318;700;452
1319;93;241
1320;829;448
1321;227;798
1322;224;324
1323;274;133
1324;885;38
1325;170;862
1326;629;84
1327;909;878
1328;923;85
1329;400;24
1330;193;105
1331;412;765
1332;767;407
1333;677;784
1334;704;790
1335;834;891
1336;621;85
1337;734;190
1338;542;998
1339;86;18
1340;621;424
1341;597;376
1342;254;669
1343;108;927
1344;493;68
1345;366;102
1346;438;600
1347;819;318
1348;290;984
1349;339;556
1350;808;632
1351;478;814
1352;787;239
1353;74;20
1354;827;554
1355;988;441
1356;798;642
1357;2;321
1358;104;946
1359;56;509
1360;833;708
1361;761;533
1362;686;804
1363;385;142
1364;842;260
1365;161;620
1366;343;578
1367;187;113
1368;63;591
1369;934;415
1370;656;761
1371;12;411
1372;959;251
1373;738;370
1374;124;507
1375;7;584
1376;951;101
1377;489;958
1378;441;790
1379;13;412
1380;855;60
1381;93;472
1382;402;676
1383;543;373
1384;266;651
1385;275;528
1386;532;761
1387;469;503
1388;729;107
1389;892;451
1390;953;392
1391;570;519
1392;472;407
1393;494;505
1394;440;383
1395;262;409
1396;607;38
1397;360;471
1398;171;654
1399;947;514
1400;523;229
1401;489;766
1402;887;756
1403;632;470
1404;739;666
1405;522;283
1406;160;553
1407;705;91
1408;259;386
1409;687;629
1410;42;317
1411;45;356
1412;388;452
1413;154;466
1414;833;760
1415;919;631
1416;738;267
1417;776;98
1418;314;320
1419;53;7
1420;469;216
1421;722;842
1422;7;463
1423;260;947
1424;793;630
1425;717;43
1426;376;314
1427;626;117
1428;334;620
1429;171;792
1430;964;154
1431;866;693
1432;664;775
1433;0;212
1434;100;551
1435;476;379
1436;943;877
1437;789;361
1438;385;272
1439;434;144
1440;561;563
1441;504;946
1442;888;308
1443;157;430
1444;123;464
1445;74;346
1446;837;981
1447;318;611
1448;292;591
1449;832;123
1450;461;991
1451;461;330
1452;498;369
1453;291;400
1454;179;117
1455;317;914
1456;595;441
1457;936;867
1458;28;453
1459;909;973
1460;981;503
1461;569;816
1462;883;367
1463;385;402
1464;230;157
1465;681;567
1466;310;866
1467;687;171
1468;477;245
1469;764;238
1470;671;47
1471;115;592
1472;311;657
1473;405;53
1474;171;580
1475;740;530
1476;675;320
1477;790;377
1478;998;586
1479;604;489
1480;631;744
1481;388;610
1482;718;919
1483;259;927
1484;609;119
1485;479;716
1486;300;396
1487;853;458
1488;830;593
1489;806;849
1490;854;272
1491;160;294
1492;54;333
1493;146;229
1494;471;428
1495;559;241
1496;421;688
1497;366;33
1498;685;270
1499;329;261
1500;860;208
1501;982;162
1502;506;878
1503;979;897
1504;887;538
1505;469;783
1506;540;795
1507;266;633
1508;509;557
1509;317;134
1510;53;135
1511;258;593
1512;843;693
1513;466;951
1514;140;94
1515;937;174
1516;512;97
1517;551;695
1518;817;492
1519;292;237
1520;530;613
1521;296;710
1522;389;628
1523;809;786
1524;744;840
1525;182;569
1526;120;393
1527;292;962
1528;214;527
1529;807;194
1530;705;713
1531;11;913
1532;693;664
1533;203;995
1534;762;381
1535;946;909
1536;48;768
1537;624;511
1538;954;235
1539;127;633
1540;240;862
1541;127;577
1542;817;340
1543;142;100
1544;400;558
1545;476;154
1546;935;430
1547;831;295
1548;537;623
1549;922;927
1550;29;211
1551;211;754
1552;880;253
1553;293;321
1554;785;528
1555;443;0
1556;555;671
1557;270;452
1558;375;631
1559;640;934
1560;40;986
1561;834;248
1562;539;765
1563;796;312
1564;262;52
1565;731;987
1566;464;557
1567;248;556
1568;170;450
1569;182;301
1570;293;99
1571;332;44
1572;331;75
1573;4;50
1574;26;66
1575;738;801
1576;623;843
1577;441;380
1578;695;918
1579;659;363
1580;628;329
1581;88;854
1582;613;979
1583;569;666
1584;679;577
1585;837;402
1586;115;292
1587;723;872
1588;448;323
1589;153;948
1590;395;197
1591;508;908
1592;411;993
1593;665;781
1594;202;610
1595;828;256
1596;705;965
1597;23;769
1598;715;253
1599;805;684
1600;478;145
1601;840;833
1602;285;900
1603;968;994
1604;633;885
1605;348;281
1606;32;256
1607;910;872
1608;982;901
1609;306;635
1610;860;471
1611;527;137
1612;343;768
1613;233;995
1614;171;603
1615;942;11
1616;879;34
1617;512;593
1618;530;161
1619;234;258
1620;926;906
1621;191;443
1622;188;227
1623;719;484
1624;224;93
1625;435;224
1626;94;582
1627;867;627
1628;5;146
1629;686;589
1630;540;237
1631;850;759
1632;578;956
1633;677;403
1634;42;300
1635;811;225
1636;143;595
1637;16;615
1638;804;6
1639;368;641
1640;335;698
1641;325;313
1642;23;312
1643;618;457
1644;396;339
1645;86;94
1646;846;43
1647;522;911
1648;280;455
1649;358;847
1650;870;990
1651;873;327
1652;413;454
1653;896;472
1654;450;241
1655;641;646
1656;525;213
1657;824;929
1658;695;403
1659;594;993
1660;67;187
1661;640;79
1662;41;125
1663;534;860
1664;0;907
1665;621;692
1666;293;117
1667;717;403
1668;943;893
1669;639;11
1670;925;28
1671;978;748
1672;850;892
1673;444;654
1674;623;353
1675;36;547
1676;346;826
1677;61;904
1678;238;571
1679;886;405
1680;299;56
1681;728;267
1682;751;19
1683;991;166
1684;717;846
1685;93;187
1686;421;912
1687;867;299
1688;444;897
1689;201;328
1690;942;104
1691;768;768
1692;641;296
1693;262;720
1694;244;918
1695;625;219
1696;584;174
1697;984;459
1698;149;14
1699;695;503
1700;32;851
1701;537;814
1702;363;651
1703;219;290
1704;917;683
1705;918;584
1706;252;586
1707;269;248
1708;137;397
1709;424;168
1710;27;148
1711;993;382
1712;271;669
1713;893;877
1714;14;104
1715;484;943
1716;495;811
1717;293;892
1718;798;990
1719;299;890
1720;493;74
1721;549;774
1722;314;173
1723;69;218
1724;865;833
1725;238;911
1726;252;463
1727;508;149
1728;88;245
1729;231;920
1730;106;271
1731;368;421
1732;258;157
1733;647;982
1734;238;122
1735;723;906
1736;706;189
1737;156;345
1738;351;923
1739;118;550
1740;97;836
1741;591;406
1742;510;813
1743;651;880
1744;844;743
1745;741;245
1746;578;949
1747;705;514
1748;785;227
1749;624;204
1750;356;917
1751;227;555
1752;102;286
1753;468;698
1754;979;411
1755;489;758
1756;490;775
1757;410;132
1758;89;296
1759;950;112
1760;122;529
1761;672;836
1762;277;553
1763;976;670
1764;85;652
1765;751;397
1766;751;1
1767;435;693
1768;72;916
1769;716;328
1770;511;125
1771;838;296
1772;939;544
1773;56;826
1774;902;758
1775;588;21
1776;586;108
1777;777;628
1778;979;947
1779;549;280
1780;245;128
1781;62;426
1782;719;677
1783;91;47
1784;785;231
1785;406;684
1786;954;769
1787;709;956
1788;421;945
1789;465;16
1790;860;497
1791;335;190
1792;677;49
1793;5;886
1794;388;675
1795;143;377
1796;130;487
1797;555;482
1798;253;0
1799;754;289
1800;488;215
1801;8;310
1802;940;799
1803;997;707
1804;454;304
1805;237;485
1806;499;792
1807;613;612
1808;682;983
1809;351;129
1810;137;33
1811;600;864
1812;683;857
1813;968;710
1814;968;708
1815;641;732
1816;437;684
1817;499;701
1818;869;583
1819;256;692
1820;640;87
1821;12;810
1822;820;835
1823;663;615
1824;897;677
1825;774;134
1826;553;533
1827;878;286
1828;624;734
1829;75;349
1830;712;984
1831;624;792
1832;504;822
1833;55;913
1834;462;473
1835;84;160
1836;122;53
1837;397;822
1838;750;337
1839;917;6
1840;931;197
1841;505;236
1842;357;599
1843;290;898
1844;985;447
1845;84;592
1846;725;996
1847;855;828
1848;338;342
1849;428;795
1850;742;37
1851;506;767
1852;53;793
1853;505;146
1854;609;924
1855;854;465
1856;239;206
1857;209;492
1858;499;175
1859;36;61
1860;647;618
1861;13;727
1862;712;896
1863;909;841
1864;130;90
1865;34;915
1866;286;523
1867;666;344
1868;736;37
1869;416;893
1870;949;971
1871;844;777
1872;285;200
1873;590;285
1874;325;118
1875;668;6
1876;729;8
1877;541;225
1878;536;980
1879;716;470
1880;384;747
1881;328;936
1882;204;700
1883;523;364
1884;411;40
1885;250;504
1886;483;766
1887;141;670
1888;845;506
1889;88;256
1890;107;266
1891;857;678
1892;199;674
1893;155;191
1894;990;832
1895;858;996
1896;917;290
1897;967;707
1898;234;246
1899;462;402
1900;239;426
1901;95;906
1902;314;350
1903;586;279
1904;776;822
1905;879;301
1906;812;676
1907;164;357
1908;570;38
1909;312;144
1910;561;180
1911;200;643
1912;856;61
1913;647;939
1914;808;290
1915;452;979
1916;618;419
1917;7;284
1918;547;977
1919;675;613
1920;709;371
1921;642;339
1922;336;621
1923;501;34
1924;129;358
1925;436;469
1926;897;504
1927;798;202
1928;105;238
1929;32;65
1930;516;481
1931;579;23
1932;727;771
1933;313;382
1934;140;816
1935;488;319
1936;589;513
1937;259;851
1938;271;283
1939;364;38
1940;12;184
1941;759;501
1942;574;733
1943;59;714
1944;649;595
1945;522;541
1946;416;377
1947;52;565
1948;891;138
1949;310;967
1950;55;787
1951;224;222
1952;439;441
1953;648;804
1954;834;368
1955;441;872
1956;668;974
1957;176;137
1958;633;241
1959;745;18
1960;15;974
1961;252;846
1962;956;524
1963;966;581
1964;144;240
1965;334;296
1966;876;27
1967;205;18
1968;291;641
1969;465;191
1970;471;259
1971;700;217
1972;16;943
1973;624;64
1974;505;157
1975;502;666
1976;275;46
1977;632;789
1978;46;145
1979;3;152
1980;901;326
1981;153;184
1982;649;350
1983;405;346
1984;25;970
1985;336;795
1986;793;323
1987;532;856
1988;896;210
1989;776;692
1990;550;290
1991;795;852
1992;350;315
1993;36;361
1994;760;984
1995;729;534
1996;50;82
1997;806;936
1998;584;790
1999;617;182
2000;66;116
2001;388;425
2002;101;610
2003;450;982
2004;621;193
2005;38;754
2006;593;895
2007;280;638
2008;167;420
2009;345;883
2010;865;696
2011;833;390
2012;632;189
2013;839;183
2014;817;129
2015;753;679
2016;613;600
2017;252;145
2018;861;151
2019;318;963
2020;813;907
2021;554;476
2022;617;211
2023;429;264
2024;966;531
2025;942;698
2026;522;155
2027;587;257
2028;158;464
2029;762;510
2030;946;65
2031;380;165
2032;946;540
2033;297;42
2034;464;194
2035;584;270
2036;715;200
2037;206;106
2038;302;696
2039;833;611
2040;67;415
2041;645;175
2042;354;448
2043;919;79
2044;988;321
2045;592;597
2046;197;509
2047;652;71
2048;658;122
2049;859;997
2050;999;899
2051;120;320
2052;36;984
2053;912;915
2054;953;485
2055;741;199
2056;567;208
2057;844;169
2058;681;879
2059;108;207
2060;259;706
2061;849;75
2062;26;124
2063;607;774
2064;884;128
2065;546;145
2066;481;714
2067;149;168
2068;338;307
2069;793;504
2070;105;697
2071;217;955
2072;641;343
2073;133;97
2074;679;736
2075;555;633
2076;954;930
2077;252;904
2078;279;488
2079;870;754
2080;72;176
2081;701;415
2082;86;231
2083;480;975
2084;260;514
2085;938;657
2086;990;438
2087;981;447
2088;242;618
2089;70;631
2090;61;219
2091;781;990
2092;833;672
2093;563;302
2094;502;928
2095;721;898
2096;447;945
2097;406;222
2098;686;794
2099;577;844
2100;683;547
2101;240;485
2102;464;723
2103;337;653
2104;168;130
2105;255;466
2106;858;512
2107;656;318
2108;201;142
2109;276;506
2110;702;684
2111;23;270
2112;312;250
2113;475;311
2114;850;195
2115;488;520
2116;101;183
2117;798;892
2118;848;784
2119;245;187
2120;462;343
2121;258;859
2122;871;16
2123;172;832
2124;441;683
2125;88;15
2126;976;516
2127;298;39
2128;283;205
2129;997;146
2130;769;675
2131;917;387
2132;20;30
2133;442;735
2134;389;373
2135;480;73
2136;777;786
2137;381;785
2138;522;345
2139;979;85
2140;713;935
2141;735;883
